phrase,intent,parameters
останови навигацию,nav_cancel,
позвони Андрею,call_start,"{""contact"": ""Андрей""}"
режим автоматических дворников,wipers_set,"{""mode"": ""auto""}"
зажги обогрев руля,wheel_heater_set,"{""level"": 1}"
установи подогрев руля на максимум,wheel_heater_set,"{""level"": 3}"
как настроение за рулём,chitchat,
погода за окном,chitchat,
помоги с маршрутом,nav_start,"{""destination"": ""помощь""}"
скажи прогноз погоды,chitchat,
поищи кафе по маршруту,nav_start,"{""destination"": ""кафе""}"
добавь следующую песню в очередь,media_shuffle_set,"{""state"": ""queue""}"
помоги выбрать маршрут к аэропорту,nav_start,"{""destination"": ""аэропорт""}"
Опусти переднее окно,window_set,
Закрой все стекла,window_set,
Открой окно на щелчок,window_set,
Установи дворники на среднюю скорость,wipers_set,
Идёт дождь — включи дворники,wipers_set,
Установи холодный режим,ac_mode_set,
Приостанови воспроизведение,media_pause,
Громкость выше,volume_change,
Установи станцию 101.6,radio_set_station,"{""station"": ""101.6""}"
Переключи радиостанцию на 97.2,radio_set_station,"{""station"": ""97.2""}"
Выбери источник воспроизведения,media_source_set,
Включи повтор треков,media_repeat_set,
Переключи радиостанцию на 104.4,radio_set_station,"{""station"": ""104.4""}"
Я тороплюсь — проложи маршрут домой,nav_start,"{""destination"": ""домой""}"
Сегодня день — проложи маршрут к магазину,nav_start,"{""destination"": ""магазин""}"
Начни звонок,call_start,
Во дворе идёт дождь — включи дворники,wipers_set,
Активируй режим дождя,rain_set,
Установи подогрев руля,wheel_heater_set,
Расскажи анекдот водителю,chitchat,
Поболтай со мной минуту,chitchat,
Проведём дружелюбный диалог,chitchat,
Оптимизируй маршрут через центр,nav_start,"{""destination"": ""центр""}"
Покажи прогноз погоды на сегодня,chitchat,
Проверь статус батареи,chitchat,
Включи режим ночной езды,ac_set,
Выключи климат-контроль,ac_off,
Увеличь температуру в салоне,ac_set,
Уменьши температуру в салоне,ac_set,
Включи дефрост лобового стекла,defrost_set,
Сделай паузу в навигации,nav_cancel,
Поставь песню из любимой коллекции,media_source_set,"{""collection"": ""любимая""}"
Меняй жанр музыки,media_source_set,
Сыграй песню текущего альбома,play_music,
Установи громкость до комфортного уровня,volume_set,
Перемотай трек на 10 секунд назад,previous_track,"{""seconds"": ""10""}"
Установи максимальную скорость вентилятора,ac_fan_set,"{""level"": ""max""}"
Запусти навигатор к дому на рассвете,nav_start,"{""destination"": ""дом""}"
Настрой радиостанцию на 101.1,radio_set_station,"{""station"": ""101.1""}"
Настрой радиостанцию на 89.5,radio_set_station,"{""station"": ""89.5""}"
Уменьши громкость на пять,volume_change,"{""delta"": -5}"
Установи громкость на семь,volume_set,"{""level"": 7}"
Выбери режим автообдува,ac_mode_set,"{""mode"": ""auto""}"
Увеличь скорость вентилятора до трёх,ac_fan_set,"{""fan_speed"": 3}"
Разморозь лобовое стекло после рассвета,defrost_set,"{""defrost"": true, ""target"": ""front""}"
Открой солнцезащитный люк,sunroof_set,"{""position"": ""open""}"
